shape-id,fiscal-year,value,shape-type,metric
00000,2013,37000.0,zipcode,residential-median-value
02026,2013,,zipcode,residential-median-value
02108,2013,691300.0,zipcode,residential-median-value
02109,2013,456950.0,zipcode,residential-median-value
02110,2013,566512.5,zipcode,residential-median-value
02111,2013,524500.0,zipcode,residential-median-value
02113,2013,325050.0,zipcode,residential-median-value
02114,2013,379100.0,zipcode,residential-median-value
02115,2013,366400.0,zipcode,residential-median-value
02116,2013,618200.0,zipcode,residential-median-value
02118,2013,470300.0,zipcode,residential-median-value
02119,2013,241300.0,zipcode,residential-median-value
02120,2013,343950.0,zipcode,residential-median-value
02121,2013,254800.0,zipcode,residential-median-value
02122,2013,274550.0,zipcode,residential-median-value
02124,2013,278200.0,zipcode,residential-median-value
02125,2013,282100.0,zipcode,residential-median-value
02126,2013,250300.0,zipcode,residential-median-value
02127,2013,357900.0,zipcode,residential-median-value
02128,2013,247300.0,zipcode,residential-median-value
02129,2013,407300.0,zipcode,residential-median-value
02130,2013,365000.0,zipcode,residential-median-value
02131,2013,316000.0,zipcode,residential-median-value
02132,2013,365000.0,zipcode,residential-median-value
02134,2013,288900.0,zipcode,residential-median-value
02135,2013,275100.0,zipcode,residential-median-value
02136,2013,265700.0,zipcode,residential-median-value
02137,2013,328800.0,zipcode,residential-median-value
02186,2013,,zipcode,residential-median-value
02199,2013,4144588.5,zipcode,residential-median-value
02210,2013,529500.0,zipcode,residential-median-value
02215,2013,284600.0,zipcode,residential-median-value
02445,2013,707950.0,zipcode,residential-median-value
02446,2013,539550.0,zipcode,residential-median-value
02467,2013,203900.0,zipcode,residential-median-value
00000,2014,48000.0,zipcode,residential-median-value
02026,2014,,zipcode,residential-median-value
02108,2014,751500.0,zipcode,residential-median-value
02109,2014,489650.0,zipcode,residential-median-value
02110,2014,601060.5,zipcode,residential-median-value
02111,2014,566158.0,zipcode,residential-median-value
02113,2014,355700.0,zipcode,residential-median-value
02114,2014,403100.0,zipcode,residential-median-value
02115,2014,390100.0,zipcode,residential-median-value
02116,2014,663100.0,zipcode,residential-median-value
02118,2014,498600.0,zipcode,residential-median-value
02119,2014,252800.0,zipcode,residential-median-value
02120,2014,375900.0,zipcode,residential-median-value
02121,2014,271050.0,zipcode,residential-median-value
02122,2014,286650.0,zipcode,residential-median-value
02124,2014,286400.0,zipcode,residential-median-value
02125,2014,290000.0,zipcode,residential-median-value
02126,2014,252200.0,zipcode,residential-median-value
02127,2014,387400.0,zipcode,residential-median-value
02128,2014,264900.0,zipcode,residential-median-value
02129,2014,425900.0,zipcode,residential-median-value
02130,2014,377100.0,zipcode,residential-median-value
02131,2014,317850.0,zipcode,residential-median-value
02132,2014,367700.0,zipcode,residential-median-value
02134,2014,299700.0,zipcode,residential-median-value
02135,2014,288750.0,zipcode,residential-median-value
02136,2014,267000.0,zipcode,residential-median-value
02137,2014,368300.0,zipcode,residential-median-value
02186,2014,,zipcode,residential-median-value
02199,2014,4038660.0,zipcode,residential-median-value
02210,2014,557800.0,zipcode,residential-median-value
02215,2014,302600.0,zipcode,residential-median-value
02445,2014,729050.0,zipcode,residential-median-value
02446,2014,555700.0,zipcode,residential-median-value
02467,2014,204400.0,zipcode,residential-median-value
00000,2015,29222.5,zipcode,residential-median-value
02026,2015,,zipcode,residential-median-value
02108,2015,816100.0,zipcode,residential-median-value
02109,2015,538600.0,zipcode,residential-median-value
02110,2015,626778.5,zipcode,residential-median-value
02111,2015,659800.0,zipcode,residential-median-value
02113,2015,397489.5,zipcode,residential-median-value
02114,2015,434870.0,zipcode,residential-median-value
02115,2015,427600.0,zipcode,residential-median-value
02116,2015,728100.0,zipcode,residential-median-value
02118,2015,518200.0,zipcode,residential-median-value
02119,2015,272200.0,zipcode,residential-median-value
02120,2015,421400.0,zipcode,residential-median-value
02121,2015,300450.0,zipcode,residential-median-value
02122,2015,315900.0,zipcode,residential-median-value
02124,2015,317600.0,zipcode,residential-median-value
02125,2015,318600.0,zipcode,residential-median-value
02126,2015,277200.0,zipcode,residential-median-value
02127,2015,439100.0,zipcode,residential-median-value
02128,2015,302400.0,zipcode,residential-median-value
02129,2015,480350.0,zipcode,residential-median-value
02130,2015,413300.0,zipcode,residential-median-value
02131,2015,350900.0,zipcode,residential-median-value
02132,2015,392900.0,zipcode,residential-median-value
02134,2015,329300.0,zipcode,residential-median-value
02135,2015,317300.0,zipcode,residential-median-value
02136,2015,285000.0,zipcode,residential-median-value
02137,2015,,zipcode,residential-median-value
02186,2015,265560.0,zipcode,residential-median-value
02199,2015,4418025.0,zipcode,residential-median-value
02210,2015,664400.0,zipcode,residential-median-value
02215,2015,336300.0,zipcode,residential-median-value
02445,2015,839450.0,zipcode,residential-median-value
02446,2015,640050.0,zipcode,residential-median-value
02467,2015,222900.0,zipcode,residential-median-value
00000,2016,39000.0,zipcode,residential-median-value
02026,2016,,zipcode,residential-median-value
02108,2016,868300.0,zipcode,residential-median-value
02109,2016,593300.0,zipcode,residential-median-value
02110,2016,689465.5,zipcode,residential-median-value
02111,2016,709500.0,zipcode,residential-median-value
02113,2016,423700.0,zipcode,residential-median-value
02114,2016,480600.0,zipcode,residential-median-value
02115,2016,470500.0,zipcode,residential-median-value
02116,2016,786950.0,zipcode,residential-median-value
02118,2016,575500.0,zipcode,residential-median-value
02119,2016,323800.0,zipcode,residential-median-value
02120,2016,507597.5,zipcode,residential-median-value
02121,2016,357600.0,zipcode,residential-median-value
02122,2016,377700.0,zipcode,residential-median-value
02124,2016,376500.0,zipcode,residential-median-value
02125,2016,375700.0,zipcode,residential-median-value
02126,2016,327200.0,zipcode,residential-median-value
02127,2016,485400.0,zipcode,residential-median-value
02128,2016,358100.0,zipcode,residential-median-value
02129,2016,552100.0,zipcode,residential-median-value
02130,2016,474200.0,zipcode,residential-median-value
02131,2016,398100.0,zipcode,residential-median-value
02132,2016,419700.0,zipcode,residential-median-value
02134,2016,353100.0,zipcode,residential-median-value
02135,2016,343100.0,zipcode,residential-median-value
02136,2016,321000.0,zipcode,residential-median-value
02137,2016,,zipcode,residential-median-value
02186,2016,255760.0,zipcode,residential-median-value
02199,2016,5459700.0,zipcode,residential-median-value
02210,2016,774455.0,zipcode,residential-median-value
02215,2016,379000.0,zipcode,residential-median-value
02445,2016,1016700.0,zipcode,residential-median-value
02446,2016,732900.0,zipcode,residential-median-value
02467,2016,245700.0,zipcode,residential-median-value
00000,2017,39000.0,zipcode,residential-median-value
02026,2017,,zipcode,residential-median-value
02108,2017,950200.0,zipcode,residential-median-value
02109,2017,625500.0,zipcode,residential-median-value
02110,2017,728999.0,zipcode,residential-median-value
02111,2017,758211.0,zipcode,residential-median-value
02113,2017,449955.0,zipcode,residential-median-value
02114,2017,496300.0,zipcode,residential-median-value
02115,2017,503350.0,zipcode,residential-median-value
02116,2017,842932.5,zipcode,residential-median-value
02118,2017,601900.0,zipcode,residential-median-value
02119,2017,356905.0,zipcode,residential-median-value
02120,2017,544550.0,zipcode,residential-median-value
02121,2017,396000.0,zipcode,residential-median-value
02122,2017,402700.0,zipcode,residential-median-value
02124,2017,409050.0,zipcode,residential-median-value
02125,2017,408300.0,zipcode,residential-median-value
02126,2017,357700.0,zipcode,residential-median-value
02127,2017,523800.0,zipcode,residential-median-value
02128,2017,391200.0,zipcode,residential-median-value
02129,2017,584200.0,zipcode,residential-median-value
02130,2017,507100.0,zipcode,residential-median-value
02131,2017,422950.0,zipcode,residential-median-value
02132,2017,446200.0,zipcode,residential-median-value
02134,2017,380200.0,zipcode,residential-median-value
02135,2017,371700.0,zipcode,residential-median-value
02136,2017,338600.0,zipcode,residential-median-value
02137,2017,,zipcode,residential-median-value
02186,2017,286440.0,zipcode,residential-median-value
02199,2017,5394150.0,zipcode,residential-median-value
02210,2017,826550.0,zipcode,residential-median-value
02215,2017,397950.0,zipcode,residential-median-value
02445,2017,1276129.0,zipcode,residential-median-value
02446,2017,820850.0,zipcode,residential-median-value
02467,2017,262900.0,zipcode,residential-median-value
00000,2018,39000.0,zipcode,residential-median-value
02026,2018,,zipcode,residential-median-value
02108,2018,978650.0,zipcode,residential-median-value
02109,2018,643400.0,zipcode,residential-median-value
02110,2018,931096.5,zipcode,residential-median-value
02111,2018,716150.0,zipcode,residential-median-value
02113,2018,442300.0,zipcode,residential-median-value
02114,2018,516400.0,zipcode,residential-median-value
02115,2018,528700.0,zipcode,residential-median-value
02116,2018,880950.0,zipcode,residential-median-value
02118,2018,634200.0,zipcode,residential-median-value
02119,2018,371100.0,zipcode,residential-median-value
02120,2018,577200.0,zipcode,residential-median-value
02121,2018,406750.0,zipcode,residential-median-value
02122,2018,423400.0,zipcode,residential-median-value
02124,2018,429000.0,zipcode,residential-median-value
02125,2018,438550.0,zipcode,residential-median-value
02126,2018,372200.0,zipcode,residential-median-value
02127,2018,562300.0,zipcode,residential-median-value
02128,2018,438100.0,zipcode,residential-median-value
02129,2018,608975.0,zipcode,residential-median-value
02130,2018,533800.0,zipcode,residential-median-value
02131,2018,442500.0,zipcode,residential-median-value
02132,2018,456700.0,zipcode,residential-median-value
02134,2018,409400.0,zipcode,residential-median-value
02135,2018,393300.0,zipcode,residential-median-value
02136,2018,355700.0,zipcode,residential-median-value
02137,2018,,zipcode,residential-median-value
02186,2018,286440.0,zipcode,residential-median-value
02199,2018,5663950.0,zipcode,residential-median-value
02210,2018,867250.0,zipcode,residential-median-value
02215,2018,417100.0,zipcode,residential-median-value
02445,2018,1314915.5,zipcode,residential-median-value
02446,2018,837400.0,zipcode,residential-median-value
02467,2018,263200.0,zipcode,residential-median-value
00000,2019,39000.0,zipcode,residential-median-value
02026,2019,510100.0,zipcode,residential-median-value
02108,2019,1035200.0,zipcode,residential-median-value
02109,2019,672281.0,zipcode,residential-median-value
02110,2019,951100.0,zipcode,residential-median-value
02111,2019,723579.0,zipcode,residential-median-value
02113,2019,456600.0,zipcode,residential-median-value
02114,2019,547050.0,zipcode,residential-median-value
02115,2019,566100.0,zipcode,residential-median-value
02116,2019,927550.0,zipcode,residential-median-value
02118,2019,672600.0,zipcode,residential-median-value
02119,2019,407250.0,zipcode,residential-median-value
02120,2019,631600.0,zipcode,residential-median-value
02121,2019,440600.0,zipcode,residential-median-value
02122,2019,460650.0,zipcode,residential-median-value
02124,2019,468450.0,zipcode,residential-median-value
02125,2019,481800.0,zipcode,residential-median-value
02126,2019,400800.0,zipcode,residential-median-value
02127,2019,590250.0,zipcode,residential-median-value
02128,2019,483100.0,zipcode,residential-median-value
02129,2019,645100.0,zipcode,residential-median-value
02130,2019,564450.0,zipcode,residential-median-value
02131,2019,473500.0,zipcode,residential-median-value
02132,2019,485950.0,zipcode,residential-median-value
02134,2019,436000.0,zipcode,residential-median-value
02135,2019,417550.0,zipcode,residential-median-value
02136,2019,370150.0,zipcode,residential-median-value
02137,2019,,zipcode,residential-median-value
02186,2019,292080.0,zipcode,residential-median-value
02199,2019,5663950.0,zipcode,residential-median-value
02210,2019,873000.0,zipcode,residential-median-value
02215,2019,450400.0,zipcode,residential-median-value
02445,2019,1345521.5,zipcode,residential-median-value
02446,2019,866050.0,zipcode,residential-median-value
02467,2019,273900.0,zipcode,residential-median-value
Allston,2013,287950.0,neighborhood,residential-median-value
Back Bay,2013,551250.0,neighborhood,residential-median-value
Bay Village,2013,469500.0,neighborhood,residential-median-value
Beacon Hill,2013,487500.0,neighborhood,residential-median-value
Brighton,2013,278050.0,neighborhood,residential-median-value
Charlestown,2013,407100.0,neighborhood,residential-median-value
Chinatown,2013,402050.0,neighborhood,residential-median-value
Dorchester,2013,276500.0,neighborhood,residential-median-value
Downtown,2013,682566.0,neighborhood,residential-median-value
East Boston,2013,247400.0,neighborhood,residential-median-value
Fenway,2013,280800.0,neighborhood,residential-median-value
Hyde Park,2013,265500.0,neighborhood,residential-median-value
Jamaica Plain,2013,358200.0,neighborhood,residential-median-value
Leather District,2013,498800.0,neighborhood,residential-median-value
Longwood,2013,235600.0,neighborhood,residential-median-value
Mattapan,2013,253500.0,neighborhood,residential-median-value
Mission Hill,2013,317500.0,neighborhood,residential-median-value
North End,2013,394700.0,neighborhood,residential-median-value
Roslindale,2013,316800.0,neighborhood,residential-median-value
Roxbury,2013,241800.0,neighborhood,residential-median-value
South Boston,2013,360000.0,neighborhood,residential-median-value
South Boston Waterfront,2013,400950.0,neighborhood,residential-median-value
South End,2013,503300.0,neighborhood,residential-median-value
West End,2013,340374.0,neighborhood,residential-median-value
West Roxbury,2013,358000.0,neighborhood,residential-median-value
Allston,2014,298100.0,neighborhood,residential-median-value
Back Bay,2014,580850.0,neighborhood,residential-median-value
Bay Village,2014,509000.0,neighborhood,residential-median-value
Beacon Hill,2014,523500.0,neighborhood,residential-median-value
Brighton,2014,292400.0,neighborhood,residential-median-value
Charlestown,2014,425590.0,neighborhood,residential-median-value
Chinatown,2014,431900.0,neighborhood,residential-median-value
Dorchester,2014,286900.0,neighborhood,residential-median-value
Downtown,2014,724262.0,neighborhood,residential-median-value
East Boston,2014,264950.0,neighborhood,residential-median-value
Fenway,2014,298250.0,neighborhood,residential-median-value
Hyde Park,2014,266800.0,neighborhood,residential-median-value
Jamaica Plain,2014,370500.0,neighborhood,residential-median-value
Leather District,2014,543050.0,neighborhood,residential-median-value
Longwood,2014,249800.0,neighborhood,residential-median-value
Mattapan,2014,254950.0,neighborhood,residential-median-value
Mission Hill,2014,341655.0,neighborhood,residential-median-value
North End,2014,427000.0,neighborhood,residential-median-value
Roslindale,2014,318750.0,neighborhood,residential-median-value
Roxbury,2014,252050.0,neighborhood,residential-median-value
South Boston,2014,389900.0,neighborhood,residential-median-value
South Boston Waterfront,2014,434500.0,neighborhood,residential-median-value
South End,2014,534600.0,neighborhood,residential-median-value
West End,2014,360846.0,neighborhood,residential-median-value
West Roxbury,2014,360400.0,neighborhood,residential-median-value
Allston,2015,327200.0,neighborhood,residential-median-value
Back Bay,2015,647150.0,neighborhood,residential-median-value
Bay Village,2015,565200.0,neighborhood,residential-median-value
Beacon Hill,2015,563250.0,neighborhood,residential-median-value
Brighton,2015,327700.0,neighborhood,residential-median-value
Charlestown,2015,479250.0,neighborhood,residential-median-value
Chinatown,2015,460200.0,neighborhood,residential-median-value
Dorchester,2015,317500.0,neighborhood,residential-median-value
Downtown,2015,749696.0,neighborhood,residential-median-value
East Boston,2015,302850.0,neighborhood,residential-median-value
Fenway,2015,332350.0,neighborhood,residential-median-value
Hyde Park,2015,284800.0,neighborhood,residential-median-value
Jamaica Plain,2015,406550.0,neighborhood,residential-median-value
Leather District,2015,590900.0,neighborhood,residential-median-value
Longwood,2015,275000.0,neighborhood,residential-median-value
Mattapan,2015,281300.0,neighborhood,residential-median-value
Mission Hill,2015,375300.0,neighborhood,residential-median-value
North End,2015,476350.0,neighborhood,residential-median-value
Roslindale,2015,351600.0,neighborhood,residential-median-value
Roxbury,2015,273500.0,neighborhood,residential-median-value
South Boston,2015,441600.0,neighborhood,residential-median-value
South Boston Waterfront,2015,503600.0,neighborhood,residential-median-value
South End,2015,558200.0,neighborhood,residential-median-value
West End,2015,390801.0,neighborhood,residential-median-value
West Roxbury,2015,385200.0,neighborhood,residential-median-value
Allston,2016,353350.0,neighborhood,residential-median-value
Back Bay,2016,682400.0,neighborhood,residential-median-value
Bay Village,2016,635300.0,neighborhood,residential-median-value
Beacon Hill,2016,606300.0,neighborhood,residential-median-value
Brighton,2016,352500.0,neighborhood,residential-median-value
Charlestown,2016,550650.0,neighborhood,residential-median-value
Chinatown,2016,540170.0,neighborhood,residential-median-value
Dorchester,2016,378200.0,neighborhood,residential-median-value
Downtown,2016,837930.0,neighborhood,residential-median-value
East Boston,2016,358300.0,neighborhood,residential-median-value
Fenway,2016,376250.0,neighborhood,residential-median-value
Hyde Park,2016,320800.0,neighborhood,residential-median-value
Jamaica Plain,2016,466400.0,neighborhood,residential-median-value
Leather District,2016,660100.0,neighborhood,residential-median-value
Longwood,2016,331700.0,neighborhood,residential-median-value
Mattapan,2016,331250.0,neighborhood,residential-median-value
Mission Hill,2016,427100.0,neighborhood,residential-median-value
North End,2016,514150.0,neighborhood,residential-median-value
Roslindale,2016,400050.0,neighborhood,residential-median-value
Roxbury,2016,322900.0,neighborhood,residential-median-value
South Boston,2016,487800.0,neighborhood,residential-median-value
South Boston Waterfront,2016,570500.0,neighborhood,residential-median-value
South End,2016,614300.0,neighborhood,residential-median-value
West End,2016,396700.0,neighborhood,residential-median-value
West Roxbury,2016,410800.0,neighborhood,residential-median-value
Allston,2017,381100.0,neighborhood,residential-median-value
Back Bay,2017,735400.0,neighborhood,residential-median-value
Bay Village,2017,691600.0,neighborhood,residential-median-value
Beacon Hill,2017,639100.0,neighborhood,residential-median-value
Brighton,2017,382400.0,neighborhood,residential-median-value
Charlestown,2017,581700.0,neighborhood,residential-median-value
Chinatown,2017,571000.0,neighborhood,residential-median-value
Dorchester,2017,410700.0,neighborhood,residential-median-value
Downtown,2017,857844.0,neighborhood,residential-median-value
East Boston,2017,391500.0,neighborhood,residential-median-value
Fenway,2017,397500.0,neighborhood,residential-median-value
Hyde Park,2017,338400.0,neighborhood,residential-median-value
Jamaica Plain,2017,499500.0,neighborhood,residential-median-value
Leather District,2017,713550.0,neighborhood,residential-median-value
Longwood,2017,348500.0,neighborhood,residential-median-value
Mattapan,2017,361100.0,neighborhood,residential-median-value
Mission Hill,2017,457400.0,neighborhood,residential-median-value
North End,2017,542350.0,neighborhood,residential-median-value
Roslindale,2017,425400.0,neighborhood,residential-median-value
Roxbury,2017,354200.0,neighborhood,residential-median-value
South Boston,2017,526500.0,neighborhood,residential-median-value
South Boston Waterfront,2017,613300.0,neighborhood,residential-median-value
South End,2017,643200.0,neighborhood,residential-median-value
West End,2017,423900.0,neighborhood,residential-median-value
West Roxbury,2017,436500.0,neighborhood,residential-median-value
Allston,2018,410300.0,neighborhood,residential-median-value
Back Bay,2018,764850.0,neighborhood,residential-median-value
Bay Village,2018,732800.0,neighborhood,residential-median-value
Beacon Hill,2018,661800.0,neighborhood,residential-median-value
Brighton,2018,402500.0,neighborhood,residential-median-value
Charlestown,2018,607800.0,neighborhood,residential-median-value
Chinatown,2018,594850.0,neighborhood,residential-median-value
Dorchester,2018,431400.0,neighborhood,residential-median-value
Downtown,2018,890089.0,neighborhood,residential-median-value
East Boston,2018,438400.0,neighborhood,residential-median-value
Fenway,2018,416400.0,neighborhood,residential-median-value
Hyde Park,2018,355400.0,neighborhood,residential-median-value
Jamaica Plain,2018,524750.0,neighborhood,residential-median-value
Leather District,2018,740300.0,neighborhood,residential-median-value
Longwood,2018,366100.0,neighborhood,residential-median-value
Mattapan,2018,376450.0,neighborhood,residential-median-value
Mission Hill,2018,487700.0,neighborhood,residential-median-value
North End,2018,544800.0,neighborhood,residential-median-value
Roslindale,2018,444600.0,neighborhood,residential-median-value
Roxbury,2018,369400.0,neighborhood,residential-median-value
South Boston,2018,566000.0,neighborhood,residential-median-value
South Boston Waterfront,2018,657400.0,neighborhood,residential-median-value
South End,2018,678000.0,neighborhood,residential-median-value
West End,2018,445050.0,neighborhood,residential-median-value
West Roxbury,2018,446850.0,neighborhood,residential-median-value
Allston,2019,436500.0,neighborhood,residential-median-value
Back Bay,2019,804050.0,neighborhood,residential-median-value
Bay Village,2019,761350.0,neighborhood,residential-median-value
Beacon Hill,2019,703500.0,neighborhood,residential-median-value
Brighton,2019,430750.0,neighborhood,residential-median-value
Charlestown,2019,643700.0,neighborhood,residential-median-value
Chinatown,2019,614350.0,neighborhood,residential-median-value
Dorchester,2019,471700.0,neighborhood,residential-median-value
Downtown,2019,903413.0,neighborhood,residential-median-value
East Boston,2019,483450.0,neighborhood,residential-median-value
Fenway,2019,450900.0,neighborhood,residential-median-value
Hyde Park,2019,369900.0,neighborhood,residential-median-value
Jamaica Plain,2019,556400.0,neighborhood,residential-median-value
Leather District,2019,748850.0,neighborhood,residential-median-value
Longwood,2019,402300.0,neighborhood,residential-median-value
Mattapan,2019,404150.0,neighborhood,residential-median-value
Mission Hill,2019,527600.0,neighborhood,residential-median-value
North End,2019,563200.0,neighborhood,residential-median-value
Roslindale,2019,475100.0,neighborhood,residential-median-value
Roxbury,2019,403200.0,neighborhood,residential-median-value
South Boston,2019,594600.0,neighborhood,residential-median-value
South Boston Waterfront,2019,663600.0,neighborhood,residential-median-value
South End,2019,720900.0,neighborhood,residential-median-value
West End,2019,471400.0,neighborhood,residential-median-value
West Roxbury,2019,476350.0,neighborhood,residential-median-value
000100,2013,402150.0,census tract,residential-median-value
000201,2013,444900.0,census tract,residential-median-value
000202,2013,447581.0,census tract,residential-median-value
000301,2013,412700.0,census tract,residential-median-value
000302,2013,326650.0,census tract,residential-median-value
000401,2013,230300.0,census tract,residential-median-value
000402,2013,407100.0,census tract,residential-median-value
000502,2013,226050.0,census tract,residential-median-value
000503,2013,202200.0,census tract,residential-median-value
000504,2013,220400.0,census tract,residential-median-value
000601,2013,363600.0,census tract,residential-median-value
000602,2013,225300.0,census tract,residential-median-value
000701,2013,226500.0,census tract,residential-median-value
000703,2013,267250.0,census tract,residential-median-value
000704,2013,210900.0,census tract,residential-median-value
000802,2013,347800.0,census tract,residential-median-value
000803,2013,352100.0,census tract,residential-median-value
010103,2013,630050.0,census tract,residential-median-value
010104,2013,364800.0,census tract,residential-median-value
010203,2013,228600.0,census tract,residential-median-value
010204,2013,331500.0,census tract,residential-median-value
010300,2013,240300.0,census tract,residential-median-value
010403,2013,246500.0,census tract,residential-median-value
010404,2013,325100.0,census tract,residential-median-value
010405,2013,237500.0,census tract,residential-median-value
010408,2013,251400.0,census tract,residential-median-value
010500,2013,546550.0,census tract,residential-median-value
010600,2013,721900.0,census tract,residential-median-value
010701,2013,618900.0,census tract,residential-median-value
010702,2013,616400.0,census tract,residential-median-value
010801,2013,583550.0,census tract,residential-median-value
010802,2013,510350.0,census tract,residential-median-value
020101,2013,568700.0,census tract,residential-median-value
020200,2013,396500.0,census tract,residential-median-value
020301,2013,308180.0,census tract,residential-median-value
020302,2013,474700.0,census tract,residential-median-value
020303,2013,370078.0,census tract,residential-median-value
030100,2013,316700.0,census tract,residential-median-value
030200,2013,323100.0,census tract,residential-median-value
030300,2013,504090.0,census tract,residential-median-value
030400,2013,319000.0,census tract,residential-median-value
030500,2013,456665.0,census tract,residential-median-value
040100,2013,477800.0,census tract,residential-median-value
040200,2013,506600.0,census tract,residential-median-value
040300,2013,402600.0,census tract,residential-median-value
040401,2013,399950.0,census tract,residential-median-value
040600,2013,389100.0,census tract,residential-median-value
040801,2013,381700.0,census tract,residential-median-value
050101,2013,232000.0,census tract,residential-median-value
050200,2013,232850.0,census tract,residential-median-value
050300,2013,226000.0,census tract,residential-median-value
050400,2013,239450.0,census tract,residential-median-value
050500,2013,177800.0,census tract,residential-median-value
050600,2013,226500.0,census tract,residential-median-value
050700,2013,231600.0,census tract,residential-median-value
050901,2013,240150.0,census tract,residential-median-value
051000,2013,251200.0,census tract,residential-median-value
051101,2013,305900.0,census tract,residential-median-value
051200,2013,252300.0,census tract,residential-median-value
060101,2013,378000.0,census tract,residential-median-value
060200,2013,419100.0,census tract,residential-median-value
060301,2013,402200.0,census tract,residential-median-value
060400,2013,372350.0,census tract,residential-median-value
060501,2013,354100.0,census tract,residential-median-value
060600,2013,308600.0,census tract,residential-median-value
060800,2013,307100.0,census tract,residential-median-value
061000,2013,347800.0,census tract,residential-median-value
061101,2013,344250.0,census tract,residential-median-value
061200,2013,389000.0,census tract,residential-median-value
070101,2013,622050.0,census tract,residential-median-value
070200,2013,573000.0,census tract,residential-median-value
070300,2013,634200.0,census tract,residential-median-value
070402,2013,,census tract,residential-median-value
070500,2013,528050.0,census tract,residential-median-value
070600,2013,611300.0,census tract,residential-median-value
070700,2013,557800.0,census tract,residential-median-value
070800,2013,473500.0,census tract,residential-median-value
070900,2013,452700.0,census tract,residential-median-value
071101,2013,393850.0,census tract,residential-median-value
071201,2013,444650.0,census tract,residential-median-value
080100,2013,224900.0,census tract,residential-median-value
080300,2013,215500.0,census tract,residential-median-value
080401,2013,236100.0,census tract,residential-median-value
080500,2013,215800.0,census tract,residential-median-value
080601,2013,198200.0,census tract,residential-median-value
080801,2013,429100.0,census tract,residential-median-value
080900,2013,586200.0,census tract,residential-median-value
081001,2013,400450.0,census tract,residential-median-value
081100,2013,227400.0,census tract,residential-median-value
081200,2013,346700.0,census tract,residential-median-value
081300,2013,278200.0,census tract,residential-median-value
081400,2013,253800.0,census tract,residential-median-value
081500,2013,258600.0,census tract,residential-median-value
081700,2013,213700.0,census tract,residential-median-value
081800,2013,240940.0,census tract,residential-median-value
081900,2013,239800.0,census tract,residential-median-value
082000,2013,234200.0,census tract,residential-median-value
082100,2013,253300.0,census tract,residential-median-value
090100,2013,263700.0,census tract,residential-median-value
090200,2013,260800.0,census tract,residential-median-value
090300,2013,262800.0,census tract,residential-median-value
090400,2013,263950.0,census tract,residential-median-value
090600,2013,234750.0,census tract,residential-median-value
090700,2013,291350.0,census tract,residential-median-value
091001,2013,298850.0,census tract,residential-median-value
091100,2013,301500.0,census tract,residential-median-value
091200,2013,315700.0,census tract,residential-median-value
091300,2013,247200.0,census tract,residential-median-value
091400,2013,251900.0,census tract,residential-median-value
091500,2013,274100.0,census tract,residential-median-value
091600,2013,250200.0,census tract,residential-median-value
091700,2013,270700.0,census tract,residential-median-value
091800,2013,266100.0,census tract,residential-median-value
091900,2013,255700.0,census tract,residential-median-value
092000,2013,266550.0,census tract,residential-median-value
092101,2013,257100.0,census tract,residential-median-value
092200,2013,317700.0,census tract,residential-median-value
092300,2013,265100.0,census tract,residential-median-value
092400,2013,260200.0,census tract,residential-median-value
100100,2013,243800.0,census tract,residential-median-value
100200,2013,222950.0,census tract,residential-median-value
100300,2013,256000.0,census tract,residential-median-value
100400,2013,290750.0,census tract,residential-median-value
100500,2013,284050.0,census tract,residential-median-value
100601,2013,287500.0,census tract,residential-median-value
100603,2013,297900.0,census tract,residential-median-value
100700,2013,322400.0,census tract,residential-median-value
100800,2013,307800.0,census tract,residential-median-value
100900,2013,281800.0,census tract,residential-median-value
101001,2013,207650.0,census tract,residential-median-value
101002,2013,237150.0,census tract,residential-median-value
101101,2013,269000.0,census tract,residential-median-value
101102,2013,284300.0,census tract,residential-median-value
110103,2013,319100.0,census tract,residential-median-value
110201,2013,238500.0,census tract,residential-median-value
110301,2013,290300.0,census tract,residential-median-value
110401,2013,300100.0,census tract,residential-median-value
110403,2013,304900.0,census tract,residential-median-value
110501,2013,351000.0,census tract,residential-median-value
110502,2013,317900.0,census tract,residential-median-value
110601,2013,410100.0,census tract,residential-median-value
110607,2013,372300.0,census tract,residential-median-value
120103,2013,558300.0,census tract,residential-median-value
120104,2013,292950.0,census tract,residential-median-value
120105,2013,554000.0,census tract,residential-median-value
120201,2013,306700.0,census tract,residential-median-value
120301,2013,319600.0,census tract,residential-median-value
120400,2013,376400.0,census tract,residential-median-value
120500,2013,384500.0,census tract,residential-median-value
120600,2013,395700.0,census tract,residential-median-value
120700,2013,300850.0,census tract,residential-median-value
130100,2013,337800.0,census tract,residential-median-value
130200,2013,419150.0,census tract,residential-median-value
130300,2013,423200.0,census tract,residential-median-value
130402,2013,313050.0,census tract,residential-median-value
130404,2013,279400.0,census tract,residential-median-value
130406,2013,299700.0,census tract,residential-median-value
140102,2013,277500.0,census tract,residential-median-value
140105,2013,262900.0,census tract,residential-median-value
140106,2013,322000.0,census tract,residential-median-value
140107,2013,270150.0,census tract,residential-median-value
140201,2013,292300.0,census tract,residential-median-value
140202,2013,295100.0,census tract,residential-median-value
140300,2013,267900.0,census tract,residential-median-value
140400,2013,219100.0,census tract,residential-median-value
980300,2013,492200.0,census tract,residential-median-value
981000,2013,518100.0,census tract,residential-median-value
981100,2013,238500.0,census tract,residential-median-value
